Year,Processing Snapshot Date,Scholarship Name,Metric Type,Metric Value,Sector Type,TAP Sector Group,TAP College Code,Federal School Code,TAP College Name,College Region Name,Headcount Type,Headcount
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,20,2668,ALFRED UNIVERSITY,Western New York,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,90,2681,CANISIUS COLLEGE,Western New York,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,120,2699,CLARKSON UNIVERSITY,North Country,Eligible Applicant(s),21
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,125,2701,COLGATE UNIVERSITY,Central New York,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,140,2705,COLLEGE OF SAINT ROSE,Capital District,Eligible Applicant(s),22
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,170,2710,COOPER UNION ADVNCMT SCI ART,New York City,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,171,2707,COLUMBIA UNIV,New York City,Eligible Applicant(s),7
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,175,2711,CORNELL UNIVERSITY,Southern Tier,Eligible Applicant(s),28
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,195,2712,D'YOUVILLE COLLEGE,Western New York,Eligible Applicant(s),15
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,215,2718,ELMIRA COLLEGE,Southern Tier,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,245,2722,FORDHAM UNIVERSITY,New York City,Eligible Applicant(s),45
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,270,2728,HAMILTON COLLEGE,Mohawk Valley,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,285,2729,HARTWICK COLLEGE,Mohawk Valley,Eligible Applicant(s),15
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,295,2731,HOBART AND WILLIAM SMITH COLLEGES,Finger Lakes,Eligible Applicant(s),5
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,300,2732,HOFSTRA UNIVERSITY,Long Island,Eligible Applicant(s),9
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,305,2734,HOUGHTON COLLEGE,Western New York,Eligible Applicant(s),11
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,325,2737,IONA COLLEGE,Hudson Valley,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,330,2739,ITHACA COLLEGE,Southern Tier,Eligible Applicant(s),11
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,345,2744,KEUKA COLLEGE,Finger Lakes,Eligible Applicant(s),5
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,375,2748,LEMOYNE COLLEGE,Central New York,Eligible Applicant(s),22
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,403,2751,LONG ISLAND UNIVERSITY,Long Island,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,405,2758,MANHATTAN COLLEGE,New York City,Eligible Applicant(s),6
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,440,2765,MARIST COLLEGE,Hudson Valley,Eligible Applicant(s),15
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,500,2775,MOLLOY COLLEGE,Long Island,Eligible Applicant(s),5
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,525,2779,NAZARETH COLLEGE,Finger Lakes,Eligible Applicant(s),90
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,535,20662,THE NEW SCHOOL,New York City,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,555,2785,NEW YORK UNIVERSITY,New York City,Eligible Applicant(s),27
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,560,2788,NIAGARA UNIVERSITY,Western New York,Eligible Applicant(s),12
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,575,2790,NYACK COLLEGE,Hudson Valley,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,590,2791,PACE UNIVERSITY,New York City,Eligible Applicant(s),36
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,591,2791,PACE UNIVERSITY WESTCHESTER,Hudson Valley,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,615,2798,PRATT INSTITUTE,New York City,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,635,2803,RENSSELAER POLYTECHNIC INST,Capital District,Eligible Applicant(s),12
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,640,2805,ROBERTS WESLEYAN COLLEGE,Finger Lakes,Eligible Applicant(s),9
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,650,2806,ROCHESTER INSTITUTE OF TECHLGY,Finger Lakes,Eligible Applicant(s),63
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,670,2808,DAEMEN COLLEGE,Western New York,Eligible Applicant(s),26
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,675,2810,THE SAGE COLLEGES,Capital District,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,685,2816,SIENA COLLEGE,Capital District,Eligible Applicant(s),11
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,695,2817,ST BONAVENTURE UNIVERSITY,Western New York,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,735,2821,ST JOHN FISHER COLLEGE,Finger Lakes,Eligible Applicant(s),18
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,751,2823,ST JOHNS UNIVERSITY,New York City,Eligible Applicant(s),72
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,755,2825,ST JOSEPHS COLLEGE,New York City,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,758,2825,ST JOSEPHS COLLEGE,New York City,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,775,2829,ST LAWRENCE UNIVERSITY,North Country,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,830,2832,ST THOMAS AQUINAS COLLEGE,Hudson Valley,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,845,2813,SARAH LAWRENCE COLLEGE,Hudson Valley,Eligible Applicant(s),1
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,855,2814,SKIDMORE COLLEGE,Capital District,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,865,10142,TOURO COLLEGE,New York City,Eligible Applicant(s),8
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),Central New York,Eligible Applicant(s),40
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,990,2889,UNION COLLEGE,Capital District,Eligible Applicant(s),5
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,995,2885,ALBANY COLLEGE OF PHARMACY,Capital District,Eligible Applicant(s),24
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,999,2834,EXCELSIOR COLLEGE,Capital District,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1015,2894,UNIVERSITY OF ROCHESTER,Finger Lakes,Eligible Applicant(s),21
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1022,2883,SYRACUSE UNIV UTICA COLLEGE,Mohawk Valley,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1030,2895,VASSAR COLLEGE,Hudson Valley,Eligible Applicant(s),4
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1040,2899,WAGNER COLLEGE,New York City,Eligible Applicant(s),3
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1050,2901,WELLS COLLEGE,Central New York,Eligible Applicant(s),2
2015,09/25/2015,NYS Achievement and Investment in Merit Scholarship,College,,PRIVATE,5+AC0-INDEPENDENT,1085,2903,YESHIVA UNIVERSITY,New York City,Eligible Applicant(s),1
